addr,app_id,label,is_cex,entity_name,tags
F7WUVMKKXK2JPHELWTKKS2ZKALCPCL2QM3I5CPUGBWIEPP6REI2M5XJBHA,,furplast.algo,0,furplast.algo,
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,,Gate.io,1,Gate.io,CEX
7BL55CRKRASIQI263JQ5H5A4JJQFSHL7RWXMCKM6YDZAIJVEZQ76SXF2S4,,Gate.io,1,Gate.io,CEX
GEMZXQL2G6L6KTEQLW6CO3LI45LT2CAVBWJKWL3Z76VO4753J4NM5IVME4,,gems.algo,0,gems.algo,
D7B6GOX255O34GYT6U7U7A35TL3CXZDFVGJETPXOWP6HEKJP2KMOD6JE7Q,,getinthere.algo,0,getinthere.algo,
GHOSTX6EMDUJOOPYARZP3IXUAYCGSPSAK6PPBQ2D3LSF76FNO76OBBWYVA,,ghostt.algo,0,ghostt.algo,
6BFBZWZTL23IHAW5KH4L2SP42XRJ74DXYKBRE6ERTKP3XLQTOQQEOXL5CU,,gmt.algo,0,gmt.algo,
2K24MUDRJPOOZBUTE5WW44WCZZUPVWNYWVWG4Z2Z2ZZVCYJPVDWRVHVJEQ,,Governance Rewards Pool Period 11,0,Governance Rewards Pool Period 11,
5GPWAOJJC45WCM5QBMRW5F53MTDVAFJDIDNF2YMTI7EN5YUQMLFJLKSKUM,,Governance Rewards Pool Period 12,0,Governance Rewards Pool Period 12,
MSKLOFMIIZYMSOEZAK6ZCCHZ36WXZTPVSIQKQMQQ7O6RJ4JY2PDYXUJRFI,,Gunny Games,0,Gunny Games,
REITKKAF6X2J3Y324VTBLRRZXFJVIQ7OUXTTJZWE5O4GZHB5LGF2VNPAWQ,,Gunny Games,0,Gunny Games,
WSZFLDABHF5XWY45VQJAOS47CNSQLBIDMZCGD2SHLVOWB4DYZQITDMC3AI,1175870687,Gunny Games,0,Gunny Games,
EZZBMN6SZILR63C5LHKBMZAWUF2AUEEMPRYTMY5QJA7DYLYJRMXLG7PBGA,,Hacker_OLD_MYALGO,0,Hacker_OLD_MYALGO,
VAKTVV7FPWKMTRFKQPBPSJ7TSLDCMRZQYKBYMEXS674TTETEUCT7PEGUJU,,heavenew.algo,0,heavenew.algo,
DUM3VQK3X6BJIG63HH7VWVMTKVIASFASOBDLD3NIO6ZHKLFOW45IPJFI7E,,Hesab Pay,0,Hesab Pay,
OM6MRCKILRNNBYSSM3NHOQVRCX4EKF3YMA4EKHIGYWAV553Y57ZO2B7EFM,,Hesab Pay,0,Hesab Pay,
FENZ66QYL3IO4A2V2VOGHYHMY3SQZNY35I57QZKRF3ZO62XZIHX7AKQCDI,,higgs.algo,0,higgs.algo,
AXZJMJVPKJRA5Y7JOEEOYRXEMK6HP27B46MEZPP7Q7ACE2D6NV72NENBKE,,Hotbit,1,Hotbit,CEX
XLQRQIOWAJRL22CVSFM2UNV4TG3BPQVQLPZ2J2S7J2IQ3EFT2YHILJ7VTA,,Hotbit,1,Hotbit,CEX
CGK7RV7AGI4ZZRO7DE6WRKODDQ34NZS25ALU6BO6QZO77UAC4G7AGXXDCA,848787576,HUMBLE LP - BD/HMBL2LT,0,HumbleSwap,DeFi
V767MQUUDP7MTTODSI3QIHVRZ2ESECWOX2XBP2JU5DRQ6VZQ5EUMBYD7WY,785782947,HumbleSwap - ALGO/$Drakk Liquidity Pool,0,HumbleSwap,DeFi
3HWQYPAHRVOSZAZWWMXEDYRTLIEENOH7GUMQUCUFR5WO7OEVGBLGO2MIVQ,780420235,HumbleSwap - ALGO/ADAO Liquidity Pool,0,HumbleSwap,DeFi
IR2DLA2AKAHE2BLKTQT77R2ISHDHHJ5E7SZDTH2VZMO7IVK5IQMS2U2A6Y,784327548,HumbleSwap - ALGO/ADAO LP Yield Farm,0,HumbleSwap,DeFi
A7ZFKKWXOS3FVUABDH7HK4P6ED4MF2IBOCTRM3XD3MXQPDUORGYTNO3XPI,792015446,HumbleSwap - ALGO/ADVENTUR Liquidity Pool,0,HumbleSwap,DeFi
EFMLSLOBMMYNZ266DECIODD4LORIQQHIF63RBPOOVYPWJDW2T65T7LYQCM,805959700,HumbleSwap - ALGO/Aims Liquidity Pool,0,HumbleSwap,DeFi
YMV2DOZNRKISJ46BQITC5ICHLEA5L2SYEGZEHDKBCNLR4OLQUBNW4Q4W3M,783345603,HumbleSwap - ALGO/AKTA Liquidity Pool,0,HumbleSwap,DeFi
X5IP2POFOMYNPGTE6HIMZOIIJPLEWZBVZZU3D5BZ45LUROXD6GYNCN55KM,779144473,HumbleSwap - ALGO/ALCH Liquidity Pool,0,HumbleSwap,DeFi
H5M4QTPQNKHOPKBMOIYUTVLSGMOSBFNIJUQNYBWRGJB3GSD4ASS5DEICUY,784191608,HumbleSwap - ALGO/ALCH LP Yield Farm,0,HumbleSwap,DeFi
XQGSVBLKKRZHMAINRJXSG362X5JGDOGGE2SV6GYFQV4EWVVRMWPNIE3X3Y,810058782,HumbleSwap - ALGO/Angels of Ares Liquidity Pool,0,HumbleSwap,DeFi
PC3PGJHIBN7LIDYNSBWWTOTBA6TE6HX3WLSYHDJZ6LNJW2YNDD2OIH2LRM,817459914,HumbleSwap - ALGO/ASA Portfolio Liquidity Pool,0,HumbleSwap,DeFi
IQOXS47KHGTVUACFIPK4XGKWT2TSVAOWKOACI7SESI3EDS3XUPHO3JUYZE,810996104,HumbleSwap - ALGO/ASA Stats Liquidity Pool,0,HumbleSwap,DeFi
MYPMY76WKTVZX7AHUELLEK4MKGYRZAGC7H4FJIHPMB5XC4UM7XFGYV77A4,810991930,HumbleSwap - ALGO/Block Liquidity Pool,0,HumbleSwap,DeFi
JBASANS3RF765PDVP56XFLQAUEBMN3OSGKBPO6CNQW75TNQHFR42NYOB7U,805202737,HumbleSwap - ALGO/BOARD Liquidity Pool,0,HumbleSwap,DeFi
BK625VI6I32OKPXLWQRTFP5D4J7XOT6VRZX63AN2TG4BQ2WPL4FWPTLEUU,773172535,HumbleSwap - ALGO/chip Liquidity Pool,0,HumbleSwap,DeFi
7ZINJGHGLZXILSXUHHKPEBK75LMIWLRO3Q5QQQG2ZFUFDHIINQCQ3DL5YU,785102116,HumbleSwap - ALGO/chip LP Yield Farm,0,HumbleSwap,DeFi
UMRAGTOTI5UQS4CHJTMW4KOKE7YTWQGZ6WZHXEYMWBNKIGQ3VPPBHY3BDA,777878364,HumbleSwap - ALGO/comand Liquidity Pool,0,HumbleSwap,DeFi
B7INK7L2P6AHQDJMIWYKUDSJRCGRMAK2JO6FQDP4OCP5DWIY3LY3P2ZJA4,779146836,HumbleSwap - ALGO/COSG Liquidity Pool,0,HumbleSwap,DeFi
BOLNWZO4ZQG4252LWKA2KFG7W7UF5SAORRCLBVEU5NO374CZUCHNXXBOII,780019724,HumbleSwap - ALGO/CURATOR Liquidity Pool,0,HumbleSwap,DeFi
L3U7UILQI7C6452LVSYTXSVHFN4HRSD572HWKG2K362U4YT2W7CXNBB3OQ,780975511,HumbleSwap - ALGO/CZN Liquidity Pool,0,HumbleSwap,DeFi
KEDBG5PVK4MC7P4HN5Z3K6XP6F6HPT43EXZS7KJTRIB6LYATR2OBDTWDYY,778031658,HumbleSwap - ALGO/DEFLY Liquidity Pool,0,HumbleSwap,DeFi
GVI4Q4KANFYGRDU6FIV46YQ3P7S43YKU562CZST3IKWEEQPDZNTJ5EJSPE,783997575,HumbleSwap - ALGO/DEFLY LP Yield Farm,0,HumbleSwap,DeFi
VXN2A7W2YDOLVXQQWVE2HDW6XEXI6QIGMAE7H5QPL62RRBMFKSTSW4M7PA,777736409,HumbleSwap - ALGO/FAME Liquidity Pool,0,HumbleSwap,DeFi
A4MGONBGSMEAAYNV5IGCJCXDIEVZJRLXO5FXIHMHTNNGX56F42GNY57QLE,805140967,HumbleSwap - ALGO/gALGO Liquidity Pool,0,HumbleSwap,DeFi
HSKYMKWHLRQWQEBJUFB7QLCRJVY5WB6GT462NSVIXD3MQFQNWS2QYFXNMI,790440838,HumbleSwap - ALGO/GARD Liquidity Pool,0,HumbleSwap,DeFi
NLQTIJEHFQLT26B4UVNJQZS2D2NUHWGUMVVUNROXEQAJ3GRHJPC3JTWVTE,779148387,HumbleSwap - ALGO/GEMS Liquidity Pool,0,HumbleSwap,DeFi
OTGBGMAZUTHHLCEMI546XVWUH42BFBVOIAT5VMWDDC5SZVBMJWT4HSHIOY,784331195,HumbleSwap - ALGO/GEMS LP Yield Farm,0,HumbleSwap,DeFi
FZWNXLK3C3MRUF75JA3QXXJV6WGQ5GXCO5IG22W2RBET3B4ZUEKSRQEI5U,810072531,HumbleSwap - ALGO/GHOST Liquidity Pool,0,HumbleSwap,DeFi
HGXCYT22BR2HYIWXMA4TU6FC65HYK32N4RXT6GWPUB7OPK5YZY3KY7IHJI,777662431,HumbleSwap - ALGO/goBTC Liquidity Pool,0,HumbleSwap,DeFi
QEEYEWRPJOUUYRUXUWT26QRWZ6QJBRJHFWDKJW6QZCLRPBNZ2UIVUG65LQ,777657671,HumbleSwap - ALGO/goETH Liquidity Pool,0,HumbleSwap,DeFi
7CAGR4POFHOABT4L4GUBTO3TPVSQZJ2H6PY5VOAR7JW4UFIA4R5VLWTBBM,779142716,HumbleSwap - ALGO/goMINT Liquidity Pool,0,HumbleSwap,DeFi
LRWEDSLFT5YZ2OPCFJAM5U253VCQXTSYDKKGNMU5Q6I2TMZ2FFAMJLOR3I,784536240,HumbleSwap - ALGO/goMINT LP Yield Farm,0,HumbleSwap,DeFi
I3DMQXH5ANPQUYINAQ7H4VOGVWEC7SF4CST67QDLIB5X5R6G6MDGQW2UO4,783216201,HumbleSwap - ALGO/HDL Liquidity Pool,0,HumbleSwap,DeFi
S7TLC3OJZP4HVFOGM2IL3JECTXC7VLUHD6AYRR2PYM4O6PRZBBZENSYZMU,783228175,HumbleSwap - ALGO/HDL LP Yield Farm,0,HumbleSwap,DeFi
KKM2UWJ7IQRSI3XIGDSKUBZL72APRZ45LUEDKV3XU4TAGJLZTK6LZDMGSY,779712918,HumbleSwap - ALGO/KBX Liquidity Pool,0,HumbleSwap,DeFi
WIDACSEZN56CE35EP2TJEO4J6WQPCHF4AYLI3TCG54A56S5QDDWG2NU4KE,802880767,HumbleSwap - ALGO/LOX Liquidity Pool,0,HumbleSwap,DeFi
A3TL2ATXLAYUGLT6A2O2ZOOUU2KIEBDXTVU3KPDWAZPRQWM7ZCAC47EF7A,784577700,HumbleSwap - ALGO/LTBX Liquidity Pool,0,HumbleSwap,DeFi
AST3J4RDWRAEKXPXHTZAIOUQYDXMRKVGMUPVQ5J5ZK4PB7NDIJM7LRZRUQ,794422646,HumbleSwap - ALGO/MOIST Liquidity Pool,0,HumbleSwap,DeFi
QTX37E4HC5JADIQ22BML7DLSSCISUO2CRBT6FW5AQBVIWVNYFW3ABP7NUA,777643671,HumbleSwap - ALGO/OPUL Liquidity Pool,0,HumbleSwap,DeFi
Y46GGJN4KCXIOISNOBCOFPCLPYQM3HBAZYLMMOWGWSHKM5GBIELURZHEWA,789897919,HumbleSwap - ALGO/Paro Liquidity Pool,0,HumbleSwap,DeFi
J47VEAAE7SBTSBGVGK7PVFWKVEJJRNW4ML2IDK6RVH4CCXKYFO6DXTAGAQ,787300124,HumbleSwap - ALGO/Planets Liquidity Pool,0,HumbleSwap,DeFi
XHFJ5ETYHGGUX537GLNWRCGY4GM4HYAF27F2OH2J35QLQDTYDKISZOZ6KA,796188450,HumbleSwap - ALGO/Planets Liquidity Pool,0,HumbleSwap,DeFi
OBAGATGNZ6JIFABHDHF6ZTIYT5V76VPU7EZ6I4KKHMN6CHT43VKI4DUAZM,818602187,HumbleSwap - ALGO/Plug Ugly Coin Liquidity Pool,0,HumbleSwap,DeFi
H5LQNCUCMN3POSWK2GLS4RUAXMLMOQGOGTK5HBZQ4RFTMWZ4YPE772S2J4,778051470,HumbleSwap - ALGO/RDINI Liquidity Pool,0,HumbleSwap,DeFi
ALBLY6HJJ5KYA62RATXWEONKPIEI2DQYZ7XTHBVSKXOUZOKRAP5V3QEG5A,798217167,HumbleSwap - ALGO/RIO Liquidity Pool,0,HumbleSwap,DeFi
L2COD2E3AVQZQINOPLKCZOA2CKWCUY5U4OYSZTJXRP5RFJ467SW6EJAQDM,805234207,HumbleSwap - ALGO/SCOUT Liquidity Pool,0,HumbleSwap,DeFi
RR7ZMEPRJC3M2JC7YWSLRGLEYYGPEYDMPWRKI52QT22UCY3B6G6UAPH47E,779149552,HumbleSwap - ALGO/SMILE Liquidity Pool,0,HumbleSwap,DeFi
ZT4JJIMF275EKPKEHY2FK3GR4PHAKOFLKCADK67CNTXCITYYDEOV6ZHUZM,784317910,HumbleSwap - ALGO/SMILE LP Yield Farm,0,HumbleSwap,DeFi
2RFT2Q4IVNKBR54MF3WUVNSN3LCKT6SH2Y3333UZPOZSYPIMSU6VMVZDCA,781760847,HumbleSwap - ALGO/STBL Liquidity Pool,0,HumbleSwap,DeFi
GRB5LAF4BT6JSGKQYJ4NXKFMNYTNOCZUMTGYUE6L4VMGMDBNZBDMWES3WI,779141178,HumbleSwap - ALGO/STKE Liquidity Pool,0,HumbleSwap,DeFi
G7IG3IAMIQ5LMFUGDCGTIDFLYAUU2CGFZZX5P56BZIV6VAPNXJ5MMDCLLI,779655316,HumbleSwap - ALGO/Tacos Liquidity Pool,0,HumbleSwap,DeFi
RT3QLHPGH4D76XJLTHUMFFIBHZ7CSH3CYQKYLQRT3Z4KX35EOVB5XVFHZU,789941730,HumbleSwap - ALGO/TMPOOL11 Liquidity Pool,0,HumbleSwap,DeFi
SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,HumbleSwap - ALGO/USDC Liquidity Pool,0,HumbleSwap,DeFi
SL2TVG3KHWY6T6FFT4C4WE7GLLGXK7B6R7VDZW5MUZNZKDY4CZR4WNIWHI,784293419,HumbleSwap - ALGO/USDC LP Yield Farm,0,HumbleSwap,DeFi
UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,HumbleSwap - ALGO/USDt Liquidity Pool,0,HumbleSwap,DeFi
3L34ZPBJLTOSIPU4RDQD6MOKAF2B74RV465JRZ73NXGSQ7LXO5LIKWUU3M,777747637,HumbleSwap - ALGO/VEST Liquidity Pool,0,HumbleSwap,DeFi
SNKBEP2ULYUO5ZJJELBJR6I5CDVKKOUPZCSMCDEYHUZIBS5V5JD6ABLIFY,784136787,HumbleSwap - ALGO/VEST LP Yield Farm,0,HumbleSwap,DeFi
L5QWZSOR2KQXKDZNDKWOAYPTJFCGX3CG26PZ6SWZ5ZJ62OAOEEVDGWHRJ4,777673635,HumbleSwap - ALGO/WBLN Liquidity Pool,0,HumbleSwap,DeFi
KTM6SS3RGEBGM7QRCN2D7RL3U73RCROPF75J3M4MZQXI7QPRECFVYNHROE,785546287,HumbleSwap - ALGO/WBLN LP Yield Farm,0,HumbleSwap,DeFi
IBNWMU3RCSUSGHCE3RAFVQNW3UM7RWU4576YEYWZ6GZMAAGBKOT2AQILZ4,805930289,HumbleSwap - ALGO/Wormhole Liquidity Pool,0,HumbleSwap,DeFi
VUXC6IWWPNBNJPHQPQ5AHPHY7W2B5NAER2IHZUZ5344YDJ63FSICZ7BKDQ,780434326,HumbleSwap - ALGO/XET Liquidity Pool,0,HumbleSwap,DeFi
YFUTYXX7IEHCIPVANYOJGDQMDDVWX4UAFMPZ4IH3GCG63JUFIKACLAJKI4,785099755,HumbleSwap - ALGO/XET LP Yield Farm,0,HumbleSwap,DeFi
N64C4XBNSVHGPLNZ6WUH43NMA2LY676R3LLELWRLIR52FAH3FBRAAZL6HM,811067896,HumbleSwap - ALGO/Xoge Liquidity Pool,0,HumbleSwap,DeFi
KJWFHT3BAKMRNMYVZ5UDJSIWT5ONEZQXLLGWSUMQHXNRQUYIYPB6X4WCIU,777623301,HumbleSwap - ALGO/YLDY Liquidity Pool,0,HumbleSwap,DeFi
C7RNNRYS22XTYTW2YNNB5EHCSI2ENH4DAUSDDJL27R5NMEIJ3U6KYUFH4E,786786367,HumbleSwap - goBTC/CZN Liquidity Pool,0,HumbleSwap,DeFi
Z4MBQC2JEOGS7CAVJTASVORISABS2K7J2R6RJ55L7XEY2UY2UUMIBM4BP4,789917736,HumbleSwap - Paro/KITSU Liquidity Pool,0,HumbleSwap,DeFi
XQYRMN65UNCGOREMBC7PPPDQNCYKSAK5BKW5FQULE7SG6GTF5BTGP4T6PE,800566087,HumbleSwap - Planets/PWCREDIT Liquidity Pool,0,HumbleSwap,DeFi
RKUC34RZOMK26ZOD4J2OFY3UILORX5AAMIX24L5MWAUUF6DVJVBJYQSABQ,771884869,HumbleSwap - Protocol,0,HumbleSwap,DeFi
AHXDL7A7RUO3J374P2QSVHNLLP2BVZHVHTKYH26BEUXSILXUOWOSFWDLNI,777670234,HumbleSwap - TINY/HMBL1LT Liquidity Pool,0,HumbleSwap,DeFi
JJUVEODWMQZRM64JRJ25TUIHFAYLZB7SQTDHHMM6KZMW3SQ3FZY36TLSNU,771891102,HumbleSwap - USDC/USDt Liquidity Pool,0,HumbleSwap,DeFi
VIHQZSDUMBXWPT4YAMWDR4A6BJFCLUGJRKCP2COUEN2XI2ZCSMLYGCU7JM,,Huobi,1,Hotbit,CEX
A2XRB4B46ZMGGU5OT7XUXO3C7XHELBXCLNMAWA442YFERNTP6623EC5UGE,812198094,IceVolt ICE-USDC LP,0,IceVolt,DeFi
KHSDJOQBK4DYR6R3V7HARG2DFVETNSQ26KHQJDA2HGDGKD2S3QCWQ3ULVY,,Immersive,0,Immersive,
UAKUGWMTFQJLUWMY4DYLVVAC67NOLUGGW6MIVAIPUU2APLTAKWSCQAJIEM,2174001591,Immersive,0,Immersive,
AXKCE4MXLRGFTUBQY7PMQDBIDNNFRKBERZN2RCYL7RMH6NAEX5SWAERFYY,,Indodax,1,Indodax,CEX
U3J33S66FD33YEP7RQFCBHY7SBTZQFKEDHEADDCRCLFPYQ6HZTZ4O63WMM,,jackcrypto.algo,0,jackcrypto.algo,
7RYK4G74HV7PYF6AQOY2FKJ2UFZURQFSVUARSMF273LIF5E5WV56EFYWIE,,Koibanx,0,Koibanx,RWA
ESK42OHAQIX2JUUMRBD56QF47PTXD3VYIB3RH6WEJLNPM6OUTNCUY5A4QI,1076948360,Koibanx,0,Koibanx,RWA
OOOFAW4KOQXXYWRAK7PRW5CJRAJK2G6CLGRZ4I7UUI2RZAROK5JMPBKOQM,,Korbit,1,Korbit,CEX
TUWEGKET4EGUK6HNPTTRVVV5HHR4A7GGN2PD5ZX5HN2NWIF56YTQWQ4EZQ,,Korbit,1,Korbit,CEX
MCYCCS4D2RMHF2ZU3ZGTI4VZQVMBNXUOEKNDME2SZJYI7KOXTLJSZMY2DA,,Korbit,1,Korbit,CEX
6L63JKTLVR7I5S6R6LSXSGPTZ6XAQEDXTH4V5CJXDGCXBTDJJYAUFBIRPE,,Korbit,1,Korbit,CEX
IVBHJFHZWPXRX2EA7AH7Y4UTTBO2AK73XI65OIXDEAEN7VO2IHWXKOKOVM,,Kraken,1,Kraken,CEX
3CIPOIS4KLKSA3XOCIRKX2TVUJ2V3F5A4P525VGMFCPGN7QFKDDYUABYOY,,Kucoin,1,Kucoin,CEX
RDKDV7CVOXLHO2OXBJCSLFDNJBTENDVT3LMFRYTZS7EKIAMAXZKBL42KHA,,Kucoin,1,Kucoin,CEX
YXDKDH5XHXL6OYMH2HYCJCXOZWPOBEUNK5ICFVJRFW3JVQXZ6HQ6QPVQVA,,KuCoin 1,1,Kucoin,CEX; Verified
2LLRSQD7AG7YYHEVCXRUFTAEGXSQHIFXMPD2SEYRABU5ZUWSHV5AH6X5IU,,Labtrace,0,Labtrace,
A6BXXOCWX22LMUVSC26QEIM5R5SEKKJRPYN7GR5BHVZSLH4FWXPX6ENHJA,,Lavazza France,0,Lavazza France,
XMP53MUN4CPNUAPKEWKC2SJ65YHSPJPHABZBJP7TYLXJ6FFYBXIEGPJWIM,,LBank,0,LBank,
DCNMIE63YBFOV3NYPM434PM444CY23KSBYUUFQQVDTPDBOIDN5ESKCQL5M,,LBank,0,LBank,
VH4JT2U5PX7X5M5YFDBDRFGDVTO53UEYXLUNYWITUOF5DOTH4DJQGEGXCE,,LBank,0,LBank,
LOFTYRITC3QUX6TVQBGT3BARKWAZDEB2TTJWYQMH6YITKNH7IOMWRLC7SA,,LOFTY,0,LOFTY,RWA
LFTYNHQEOZYYIFFLPA246HYX3ZIPZHDL3GZTHHKQVJB6DQGHF2ZMB5QEEU,,LOFTY,0,LOFTY,RWA
U7IRVDFGBFP37GXHFE676WPE2TZ5ZNTYWX6M6HRIUZACKQTMD7K4GV7Z34,,LOFTY,0,LOFTY,RWA
LOFTYREFFMDGPUDAC2HHLIIUMPQNPGISB3SG2MNG33WYEVIMZVOAQ2CIKU,,LOFTY,0,LOFTY,RWA
AJZWAM4XIQVRAZY2A4NYRBNINDZCNQVFSJ67G23IUZ2SDDGHGXLBKF7ZLY,,LOFTY,0,LOFTY,RWA
YDYVLRLNZKOWGPARJVFMZLI4EFVXZD2A4ATNFW6AQEYLLP4AHFNBM7O3BU,,LOFTY-AMM,0,LOFTY-AMM,AMM
GTIACGSNOIBYYLZ75EY4UVCEAFPSXRERNICHODQQ5YUQEXUFVUV7GP2INE,,lukelove.algo,0,lukelove.algo,
DAWRS2OZ7IY5NULZZ7YR6J4JDSQOQ3QWO26RUJDV5KAPI2TQF7BEJCIPSE,,luxurydomains.algo,0,luxurydomains.algo,
